feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
7999928,1191540022,69863493,4,"Average experience, could improve.",Delivery,Neutral,15-09-2024
3717587,5733572517,5039883,5,Great prices and fast delivery!,App Experience,Positive,05-08-2024
9982658,9647928644,99406165,2,Product was damaged during delivery.,Customer Service,Negative,19-05-2023
2103248,9696598689,7288562,1,Very disappointed with the quality.,Product Quality,Negative,24-08-2023
476012,1091207520,65559853,4,Very fresh and well-packaged.,Customer Service,Positive,05-10-2024
7503579,7995971909,1342184,3,The product met my expectations.,Product Quality,Neutral,08-05-2023
1380738,6077755741,40055711,4,Customer service was very helpful.,Customer Service,Positive,20-07-2023
9046135,1240745644,22915611,5,Highly recommended!,Delivery,Positive,20-05-2023
5518085,1397810713,9314637,5,Highly recommended!,Delivery,Positive,09-12-2023
5209425,5149614189,90150193,2,Very disappointed with the quality.,Customer Service,Negative,24-07-2023
2115064,7453349798,65488134,4,The product met my expectations.,Product Quality,Neutral,10-08-2023
366387,7570986632,45166203,4,Good selection of products.,Delivery,Positive,17-05-2023
8010062,5292931220,38327793,4,"Average experience, could improve.",Product Quality,Neutral,25-11-2023
1769526,2654499230,79478655,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,10-06-2023
3744829,2327587597,24621386,5,Highly recommended!,Delivery,Positive,29-06-2024
9545935,5852189277,29653387,4,The product met my expectations.,App Experience,Neutral,13-10-2024
4887476,8943211530,14632090,2,Delivery was late and I was unhappy.,Product Quality,Negative,23-09-2023
5693648,3305649506,90649019,2,The order was incorrect.,Product Quality,Negative,15-11-2023
7645269,538997323,13492411,4,The product met my expectations.,App Experience,Neutral,17-04-2023
1513487,2966187610,67310893,3,The order was incorrect.,App Experience,Negative,13-04-2023
4979031,866693541,14472401,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,24-06-2024
140755,440721658,9450435,1,Very disappointed with the quality.,App Experience,Negative,05-05-2023
3901454,2084323012,11202130,3,"It was okay, nothing special.",Customer Service,Neutral,03-06-2024
7956876,4876314410,37227953,1,I had a bad experience.,Customer Service,Negative,01-11-2024
7333093,2401282648,21425168,3,"Average experience, could improve.",Product Quality,Neutral,10-08-2023
8591673,2117291471,33481252,1,The order was incorrect.,Delivery,Negative,21-06-2023
609791,5455295163,46989310,2,Taste was not as expected.,Product Quality,Negative,25-08-2024
5617790,3219761206,44589829,2,Product was damaged during delivery.,Product Quality,Negative,14-07-2024
1277801,7423918026,84448310,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,27-04-2024
763327,1793817443,68661619,4,The product met my expectations.,Delivery,Neutral,15-11-2023
1183305,2644609220,97825663,2,Delivery was late and I was unhappy.,Product Quality,Negative,22-05-2024
1723129,1353492780,57765367,3,The product met my expectations.,Customer Service,Neutral,06-03-2024
1525480,1230061693,11616535,4,"It was okay, nothing special.",Delivery,Neutral,15-06-2023
3393191,6299572675,81046421,3,Customer service was not helpful.,App Experience,Negative,17-08-2023
1398922,5956863364,24821281,3,Not worth the price I paid.,Customer Service,Negative,20-02-2024
5247882,6788884093,2566268,4,Will definitely order again.,App Experience,Positive,06-10-2024
8344245,6120799223,84377964,2,Not worth the price I paid.,Delivery,Negative,14-01-2024
4442999,3892854030,74179536,1,The order was incorrect.,App Experience,Negative,08-02-2024
384802,1883324334,76327561,5,Great prices and fast delivery!,Delivery,Positive,27-07-2024
7222962,4541530278,59517074,4,Will definitely order again.,Delivery,Positive,05-04-2024
3984520,8807380767,37947202,3,The order was incorrect.,App Experience,Negative,22-04-2023
8073507,5865396281,84119685,2,Not worth the price I paid.,App Experience,Negative,06-02-2024
1003704,340451825,87691707,4,Highly recommended!,Customer Service,Positive,25-09-2024
1606730,3327784606,61982521,4,Items were in perfect condition.,Customer Service,Positive,11-01-2024
5298431,5990129875,87160527,5,Great prices and fast delivery!,Customer Service,Positive,13-07-2024
6194869,8808930721,59329145,3,The product met my expectations.,App Experience,Neutral,21-10-2023
5072753,8116880443,26752630,3,"Average experience, could improve.",App Experience,Neutral,23-07-2023
4962524,9933926720,96640716,3,Customer service was not helpful.,App Experience,Negative,17-08-2023
7614027,776562418,54923640,1,The packaging was poor.,Product Quality,Negative,08-09-2024
937617,6105793582,67538982,4,Very happy with the service!,Delivery,Positive,13-04-2023
702403,9247779866,19523014,5,Customer service was very helpful.,Delivery,Positive,24-10-2024
4482998,5456672526,52757321,4,"It was okay, nothing special.",Customer Service,Neutral,23-09-2024
6033235,6676994910,50557979,4,The product met my expectations.,Delivery,Neutral,28-11-2023
1298592,9353512235,97277696,3,The order was incorrect.,Customer Service,Negative,29-11-2023
125387,6539196955,58974323,2,Very disappointed with the quality.,App Experience,Negative,27-05-2024
4834185,7886908865,1529180,5,"Overall good experience, thank you!",Delivery,Positive,07-04-2023
2331161,7548844176,12088552,5,Will definitely order again.,App Experience,Positive,12-05-2023
5178227,3375735380,93735495,5,Will definitely order again.,Customer Service,Positive,15-06-2024
3565149,32604190,51503088,2,Not worth the price I paid.,Delivery,Negative,08-12-2023
7985041,5731985133,80696046,4,Great prices and fast delivery!,App Experience,Positive,21-06-2024
7362834,7586577278,63360864,5,"Excellent quality, will buy again!",Delivery,Positive,24-11-2023
3757671,7765930124,82179338,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,14-10-2024
9331423,299059193,26805477,2,Not worth the price I paid.,Product Quality,Negative,04-05-2024
4816322,135053432,10796846,4,Items were in perfect condition.,Customer Service,Positive,24-04-2023
9804949,9618593702,29451600,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,31-03-2024
4261875,2802699236,83262890,3,Items were missing from my order.,Customer Service,Negative,08-05-2024
2480174,2044567188,4988545,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,19-05-2023
8905499,913489768,57833505,3,Very disappointed with the quality.,Product Quality,Negative,27-06-2023
2310479,6856986497,3421258,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,19-02-2024
8156234,7292898570,26285589,5,Customer service was very helpful.,Customer Service,Positive,05-09-2024
7460499,6223087303,65570302,5,Customer service was very helpful.,Customer Service,Positive,05-08-2024
299250,403352765,4057678,5,Very happy with the service!,Delivery,Positive,30-09-2024
9020278,7004560997,81994445,5,Customer service was very helpful.,Delivery,Positive,20-09-2024
4192455,8159868515,2558646,3,Items were missing from my order.,App Experience,Negative,12-04-2024
9463819,8854320668,67918495,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,17-11-2023
4473522,2285302205,13251137,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,25-08-2024
5009295,5160584867,34897081,1,Delivery was late and I was unhappy.,Product Quality,Negative,02-06-2024
930170,4314105605,34787383,5,Great prices and fast delivery!,Delivery,Positive,12-07-2024
9354829,9895756835,10694081,4,"Overall good experience, thank you!",Product Quality,Positive,09-10-2024
7620281,1975300826,35885052,4,Highly recommended!,Customer Service,Positive,25-09-2024
3680667,2214666083,66427343,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,13-08-2024
7083366,4735339432,29653387,3,Taste was not as expected.,App Experience,Negative,04-03-2024
8705494,9863540120,33675108,1,Product was damaged during delivery.,Delivery,Negative,14-07-2023
1273787,8789376461,28394354,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,17-09-2023
5558087,4784591220,88923048,3,The product met my expectations.,Delivery,Neutral,29-10-2024
9052858,6759658833,84377964,5,Will definitely order again.,Product Quality,Positive,29-09-2023
5788491,1241631129,3897936,4,Good selection of products.,Customer Service,Positive,26-04-2024
5258032,8803314647,93938425,3,"Average experience, could improve.",Product Quality,Neutral,17-08-2024
247644,1016410657,32830199,3,"It was okay, nothing special.",Delivery,Neutral,01-11-2023
5872235,8284240513,949062,1,The order was incorrect.,Delivery,Negative,05-04-2023
5641062,343239069,41439103,1,Very disappointed with the quality.,Delivery,Negative,12-02-2024
82928,3941137932,84929351,3,Delivery was late and I was unhappy.,Customer Service,Negative,28-02-2024
8082919,8955573840,21461764,3,I had a bad experience.,Customer Service,Negative,28-07-2023
173796,6832435511,62971413,5,Good selection of products.,Delivery,Positive,18-04-2023
1383207,3014319697,28428852,3,"Average experience, could improve.",App Experience,Neutral,27-08-2023
5585970,7367717333,11047835,4,Highly recommended!,Customer Service,Positive,30-07-2023
9231018,9389677233,99714944,5,Customer service was very helpful.,Delivery,Positive,10-08-2024
2792178,2929883167,41146001,4,"Excellent quality, will buy again!",Product Quality,Positive,05-12-2023
6800809,9045592834,84119685,1,Items were missing from my order.,App Experience,Negative,30-10-2024
6834592,7128308885,76604145,4,Will definitely order again.,App Experience,Positive,14-12-2023
7464459,2060028411,27694927,3,Taste was not as expected.,Product Quality,Negative,15-11-2023
5131050,3856301920,63339001,5,"Excellent quality, will buy again!",Delivery,Positive,05-07-2024
6115336,7248479077,31940833,4,Very happy with the service!,Product Quality,Positive,23-09-2023
6233073,2738466605,49147776,3,Delivery was late and I was unhappy.,Delivery,Negative,23-08-2024
5872114,9801353230,96853930,3,Very disappointed with the quality.,Delivery,Negative,18-05-2023
3366563,2103613260,67528368,1,Delivery was late and I was unhappy.,App Experience,Negative,01-07-2024
7289755,7624166218,29525287,4,"Average experience, could improve.",Delivery,Neutral,04-01-2024
2209082,4692680597,97185284,5,"Overall good experience, thank you!",Product Quality,Positive,20-06-2023
5689645,2028074931,33998721,4,"Overall good experience, thank you!",App Experience,Positive,23-06-2024
6974458,6247819401,57526322,4,Very happy with the service!,Delivery,Positive,30-03-2023
9588384,6299879620,48160359,2,I had a bad experience.,Product Quality,Negative,10-11-2023
8075474,3398014747,87823209,5,Very fresh and well-packaged.,Customer Service,Positive,15-06-2023
3984709,4526087670,54923640,4,"Overall good experience, thank you!",App Experience,Positive,03-11-2023
7316281,4473653758,4597433,3,The product met my expectations.,Product Quality,Neutral,26-08-2024
4928116,1286821727,32003512,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,04-08-2024
3754335,5566617391,81822935,4,Customer service was very helpful.,Delivery,Positive,21-08-2024
8366455,6630935939,67708491,4,Very fresh and well-packaged.,App Experience,Positive,31-10-2024
2012244,8676443273,47215976,2,Items were missing from my order.,App Experience,Negative,24-05-2024
5969571,439562091,36400756,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,26-04-2024
8138462,7361440096,82529927,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,12-02-2024
293761,2480611325,30823988,3,"It was okay, nothing special.",Product Quality,Neutral,25-02-2024
9583761,5091640382,64141971,5,Very happy with the service!,Product Quality,Positive,31-01-2024
517627,1443292147,8395610,4,Will definitely order again.,App Experience,Positive,16-04-2024
9092014,3342653518,6319646,4,Great prices and fast delivery!,App Experience,Positive,22-07-2023
1326262,3836073957,54952806,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,16-07-2023
2505564,4192669219,44589829,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,22-04-2024
8059849,6922121165,97928781,3,"It was okay, nothing special.",App Experience,Neutral,04-01-2024
5722347,4850653474,66932104,3,"Average experience, could improve.",Customer Service,Neutral,05-03-2024
7352469,1229660813,54748429,3,The product met my expectations.,Product Quality,Neutral,02-11-2023
8833965,5194396051,12338529,5,Great prices and fast delivery!,App Experience,Positive,26-10-2024
7192391,8971899775,92118758,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,04-03-2024
2398116,5619049608,56572297,1,The order was incorrect.,Delivery,Negative,06-05-2024
7456523,9943996342,3282647,4,Highly recommended!,Product Quality,Positive,12-09-2023
4988262,4548721519,93018527,2,The packaging was poor.,Customer Service,Negative,20-08-2024
1326483,6211537502,2164524,5,Items were in perfect condition.,App Experience,Positive,06-09-2023
7151122,347093563,31026200,1,Very disappointed with the quality.,Customer Service,Negative,23-09-2024
4813244,1855924568,33472376,5,Great prices and fast delivery!,App Experience,Positive,20-08-2024
4889801,5914484553,4378755,3,Not worth the price I paid.,Customer Service,Negative,17-11-2023
3266475,8068903161,11705793,4,The product met my expectations.,Customer Service,Neutral,14-02-2024
480882,2147159735,50527764,4,Great prices and fast delivery!,Product Quality,Positive,13-05-2023
5847587,9006983686,68063317,3,"Average experience, could improve.",Delivery,Neutral,10-10-2023
651690,7606134274,69034027,3,The product met my expectations.,App Experience,Neutral,28-05-2024
4163524,4034750827,10019218,5,"Excellent quality, will buy again!",Delivery,Positive,24-06-2023
5287988,851062565,49457685,4,Great prices and fast delivery!,App Experience,Positive,15-03-2024
4556349,4283323746,93321933,3,Customer service was not helpful.,Product Quality,Negative,01-11-2023
4729316,7842390585,6637282,1,The order was incorrect.,Customer Service,Negative,11-10-2023
7610317,2449548943,68486301,3,Taste was not as expected.,Product Quality,Negative,23-09-2023
2783359,7067924535,95371787,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,28-11-2023
4771442,1602291242,19581959,3,I had a bad experience.,Customer Service,Negative,29-03-2023
2899399,7067630786,75082508,3,The product met my expectations.,Delivery,Neutral,28-09-2023
5988461,9726762425,75674671,5,"Excellent quality, will buy again!",Delivery,Positive,13-08-2023
9491648,1129887168,21201299,4,"It was okay, nothing special.",Delivery,Neutral,16-02-2024
8476521,3371892236,81763298,4,"Overall good experience, thank you!",Delivery,Positive,06-05-2024
7868009,6532953824,93924203,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,02-11-2024
1054815,252964377,89531595,4,Good selection of products.,Customer Service,Positive,31-05-2024
2754287,6270495384,12272282,4,The product met my expectations.,Customer Service,Neutral,11-09-2023
8017624,2450770184,45323391,3,"Average experience, could improve.",App Experience,Neutral,11-08-2023
8465155,7543192113,82898985,3,Customer service was not helpful.,Product Quality,Negative,28-12-2023
2702769,9890817032,12967305,5,Customer service was very helpful.,App Experience,Positive,24-04-2023
6086225,183165359,73098723,4,Very happy with the service!,Delivery,Positive,24-05-2023
9203337,2136907826,7591711,3,The product met my expectations.,App Experience,Neutral,21-12-2023
8795229,2801605687,16561710,3,Very disappointed with the quality.,Customer Service,Negative,04-03-2024
3355628,8869292457,12851610,5,Items were in perfect condition.,Product Quality,Positive,25-09-2024
7826361,5414471648,46741896,3,Product was damaged during delivery.,Delivery,Negative,20-05-2023
8443908,7827370415,97770901,5,"Overall good experience, thank you!",Customer Service,Positive,23-06-2023
1628493,7216662926,76327561,5,Very happy with the service!,App Experience,Positive,11-07-2024
2749027,349410429,42514124,3,The packaging was poor.,Customer Service,Negative,29-01-2024
6687658,8512030806,77768189,4,"Overall good experience, thank you!",Delivery,Positive,26-10-2024
3551968,8003807551,76917159,3,Items were missing from my order.,Product Quality,Negative,25-08-2024
8883212,274320517,18567760,4,Good selection of products.,App Experience,Positive,23-08-2024
8914299,2150447285,93370787,4,"It was okay, nothing special.",Delivery,Neutral,13-06-2024
3467668,5089385450,33608451,3,"It was okay, nothing special.",Delivery,Neutral,16-06-2023
3201520,8622799862,5386246,3,"It was okay, nothing special.",Delivery,Neutral,10-02-2024
3143899,2773034272,36400756,4,Items were in perfect condition.,Delivery,Positive,27-06-2024
7019941,4028266143,19216141,1,Product was damaged during delivery.,Delivery,Negative,16-03-2023
3673686,9691888826,54680459,1,I had a bad experience.,App Experience,Negative,31-10-2023
1706687,8891340263,87718744,3,Product was damaged during delivery.,Customer Service,Negative,02-09-2024
5389697,1149293318,43459807,3,Not worth the price I paid.,Delivery,Negative,25-11-2023
3563092,1288695184,46885873,4,Great prices and fast delivery!,Delivery,Positive,03-10-2023
2514848,5229336544,72857290,1,Very disappointed with the quality.,Product Quality,Negative,22-09-2023
4386699,196885435,88045094,1,The packaging was poor.,App Experience,Negative,25-06-2023
7711849,6961457996,89704218,5,Will definitely order again.,Customer Service,Positive,26-10-2024
8588485,5059907679,65963876,5,"Excellent quality, will buy again!",Product Quality,Positive,18-04-2024
3944704,9046226901,38728779,5,Items were in perfect condition.,App Experience,Positive,28-02-2024
5282173,515408216,3408982,4,Good selection of products.,Product Quality,Positive,25-12-2023
9297025,9048597167,75510747,3,The packaging was poor.,App Experience,Negative,17-06-2024
2533889,4308216668,6335221,5,Good selection of products.,App Experience,Positive,11-07-2024
1359445,8671875127,13383642,4,Good selection of products.,App Experience,Positive,05-06-2023
2441398,9622968817,96042320,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,12-06-2023
6060236,7832599414,18889370,3,"Average experience, could improve.",App Experience,Neutral,07-08-2023
5299479,5533307028,21577948,3,The product met my expectations.,Customer Service,Neutral,27-05-2023
911310,752185231,24633671,5,"Excellent quality, will buy again!",Product Quality,Positive,02-03-2024
1216662,5859787209,8628482,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,30-09-2024
2999062,1736713150,46741896,2,The packaging was poor.,App Experience,Negative,07-01-2024
5734305,3620570172,25829710,4,The product met my expectations.,Customer Service,Neutral,16-04-2024
4389565,5758119413,22694456,5,Very happy with the service!,App Experience,Positive,10-10-2024
7352466,2204489775,79257353,5,Customer service was very helpful.,Customer Service,Positive,03-05-2024
7748391,5881059783,2219590,4,Very fresh and well-packaged.,App Experience,Positive,01-08-2023
2800449,9475167773,48418662,2,Delivery was late and I was unhappy.,App Experience,Negative,24-07-2023
8221210,4635228647,6459100,4,Very happy with the service!,Delivery,Positive,27-08-2023
5469967,8394536341,6459100,2,Delivery was late and I was unhappy.,Product Quality,Negative,17-08-2024
1489198,4726427550,93699264,4,"Average experience, could improve.",Customer Service,Neutral,04-02-2024
7923296,5387935727,22694456,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,02-10-2023
2956991,1886705751,73393269,4,Very happy with the service!,Customer Service,Positive,19-04-2023
3303921,4224014067,85218071,2,Delivery was late and I was unhappy.,Product Quality,Negative,15-05-2023
7755068,8726515908,82900175,1,Product was damaged during delivery.,Product Quality,Negative,01-10-2024
7747355,7388091459,10562528,4,Will definitely order again.,Product Quality,Positive,16-10-2024
6506510,9320256091,32595806,4,Will definitely order again.,Customer Service,Positive,11-01-2024
2610256,3872093894,67729191,2,Taste was not as expected.,Customer Service,Negative,01-11-2023
6376996,992848455,44269569,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,18-09-2024
253961,4458723519,38902882,5,Very fresh and well-packaged.,Customer Service,Positive,01-09-2024
77045,7755662096,10700664,5,Very fresh and well-packaged.,Product Quality,Positive,30-01-2024
6968162,5779793224,95971469,5,"Overall good experience, thank you!",Product Quality,Positive,13-05-2024
4970357,8253576531,57063557,5,Very happy with the service!,Customer Service,Positive,22-08-2023
6887307,4993169316,90649019,5,Good selection of products.,Product Quality,Positive,10-07-2024
3193693,828017545,12622901,4,Will definitely order again.,App Experience,Positive,12-03-2024
4970110,2012368621,71252391,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,21-07-2024
6671478,6603205997,37702698,1,I had a bad experience.,Customer Service,Negative,17-05-2024
4405098,833581472,31026200,3,Not worth the price I paid.,App Experience,Negative,19-08-2023
9140847,8755782101,50557979,2,Product was damaged during delivery.,Customer Service,Negative,30-12-2023
8345455,1049830215,44828791,3,Items were missing from my order.,Customer Service,Negative,06-08-2024
9450095,2399383238,79789048,5,Very fresh and well-packaged.,Product Quality,Positive,09-11-2023
3268804,143399998,46686696,5,"Overall good experience, thank you!",Customer Service,Positive,17-10-2024
1000172,2444273306,32003512,2,Items were missing from my order.,Delivery,Negative,27-06-2024
1814406,1309618968,91228580,5,Highly recommended!,Customer Service,Positive,04-04-2023
4751485,3972788794,67708491,5,Items were in perfect condition.,App Experience,Positive,26-03-2024
1457627,2356073413,29902416,3,"It was okay, nothing special.",Product Quality,Neutral,16-03-2024
6994032,3775683944,57217288,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,31-07-2024
1903008,8994776653,3002538,2,Very disappointed with the quality.,Customer Service,Negative,22-12-2023
5438484,8124075720,46741896,4,Highly recommended!,Delivery,Positive,11-10-2024
9336436,5534171862,97664747,5,Customer service was very helpful.,App Experience,Positive,19-11-2023
4954209,4825558658,41008070,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,11-08-2024
4016236,1541676341,73660582,4,Items were in perfect condition.,Delivery,Positive,26-08-2023
1925543,5360755658,68341636,4,Very happy with the service!,App Experience,Positive,22-06-2023
5383033,844328418,29584848,2,Delivery was late and I was unhappy.,Customer Service,Negative,11-04-2023
3166321,1843468816,55425478,3,"It was okay, nothing special.",Customer Service,Neutral,03-07-2023
3139068,3771484570,60319216,1,I had a bad experience.,Customer Service,Negative,15-08-2023
6146487,2458783424,1497747,4,The product met my expectations.,Product Quality,Neutral,02-06-2023
4333600,2272849018,6982488,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,04-11-2024
5457177,8549503132,63238941,3,"It was okay, nothing special.",Delivery,Neutral,29-03-2023
5890747,4032847942,10857389,4,Will definitely order again.,Product Quality,Positive,28-09-2024
4236760,8224665612,27727819,5,Highly recommended!,Customer Service,Positive,16-07-2023
9683683,8007222259,31940833,5,Very happy with the service!,Delivery,Positive,05-02-2024
8418874,3522030676,46313756,4,Highly recommended!,Delivery,Positive,01-06-2023
7559774,3224743071,17805991,4,The product met my expectations.,App Experience,Neutral,04-10-2023
7877597,7474790671,43256928,2,Taste was not as expected.,App Experience,Negative,13-10-2023
4706710,7884745950,13585482,3,Items were missing from my order.,App Experience,Negative,09-04-2024
2965349,8269502930,11616535,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,01-06-2024
276169,985347383,50080663,3,"Average experience, could improve.",App Experience,Neutral,22-05-2024
5560900,5932091553,80571942,3,The packaging was poor.,App Experience,Negative,22-10-2024
6548273,69932727,83236183,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,28-08-2024
528634,2715027145,26903313,3,The product met my expectations.,App Experience,Neutral,25-05-2024
8895689,5234261944,18113428,1,Delivery was late and I was unhappy.,Customer Service,Negative,30-06-2023
9491660,2818967815,74212242,4,"It was okay, nothing special.",Delivery,Neutral,08-04-2024
6512032,1598213217,37947202,4,"Overall good experience, thank you!",App Experience,Positive,09-08-2023
1968724,9087747856,31681710,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,28-05-2024
9128705,9606925547,45659330,3,I had a bad experience.,App Experience,Negative,10-03-2024
4835697,9866554851,63793401,1,Delivery was late and I was unhappy.,App Experience,Negative,03-07-2023
9928580,3719294769,64316806,1,Delivery was late and I was unhappy.,Product Quality,Negative,27-08-2024
5785812,3576529840,13383642,5,Good selection of products.,Customer Service,Positive,15-07-2024
3612724,5478986113,72089140,4,The product met my expectations.,Product Quality,Neutral,16-04-2023
3174876,6724582316,14991661,4,Good selection of products.,Delivery,Positive,29-10-2023
2909023,4391559649,60904312,4,Customer service was very helpful.,Customer Service,Positive,25-06-2023
5670528,9530258400,84850688,3,Delivery was late and I was unhappy.,App Experience,Negative,24-10-2023
4876692,609162117,85233498,4,The product met my expectations.,Customer Service,Neutral,23-09-2023
1296900,755143077,6856445,4,"It was okay, nothing special.",App Experience,Neutral,31-07-2023
1622017,5239439928,67908555,4,"Average experience, could improve.",App Experience,Neutral,25-08-2023
3090328,1328248068,51556553,1,Product was damaged during delivery.,Product Quality,Negative,14-05-2024
7512998,1440606577,76917159,2,I had a bad experience.,Delivery,Negative,30-04-2024
7675531,8884389971,95858939,1,The order was incorrect.,App Experience,Negative,18-08-2024
2165856,7307977336,95858939,3,"Average experience, could improve.",Delivery,Neutral,02-09-2023
5713900,5953535252,79630614,3,Delivery was late and I was unhappy.,App Experience,Negative,08-06-2024
3093468,6133025410,6061349,3,Delivery was late and I was unhappy.,App Experience,Negative,09-09-2023
1668566,798088726,89699655,5,Highly recommended!,Customer Service,Positive,07-09-2023
8949302,3372412988,89036169,5,Great prices and fast delivery!,Customer Service,Positive,22-01-2024
5345716,4910060567,24323106,5,Will definitely order again.,Delivery,Positive,02-04-2023
7292721,8708211566,38420886,3,"It was okay, nothing special.",Customer Service,Neutral,30-04-2023
8753712,2126853184,92509376,4,Highly recommended!,Delivery,Positive,15-10-2024
679090,4390795259,66932104,4,Very happy with the service!,App Experience,Positive,20-09-2023
5883678,9030686359,5961261,4,"Excellent quality, will buy again!",Delivery,Positive,01-05-2023
7616251,8565611606,85854265,4,The product met my expectations.,Customer Service,Neutral,01-02-2024
6834789,6782020758,23380116,4,"Overall good experience, thank you!",Product Quality,Positive,30-11-2023
6832935,561884159,84066402,4,Highly recommended!,Customer Service,Positive,01-09-2023
9438761,2767430579,16424635,3,"Average experience, could improve.",Customer Service,Neutral,21-10-2023
7851198,5934372451,56441247,3,Product was damaged during delivery.,App Experience,Negative,10-04-2023
9768226,6833977302,97475543,3,Not worth the price I paid.,App Experience,Negative,05-06-2023
4580019,8396649871,2517955,5,Customer service was very helpful.,Delivery,Positive,27-02-2024
7798785,1937188757,57392064,4,"Average experience, could improve.",Delivery,Neutral,05-09-2023
3236002,3142198801,49152878,1,Customer service was not helpful.,App Experience,Negative,16-07-2024
9636021,6087109745,84824280,4,"It was okay, nothing special.",Customer Service,Neutral,18-03-2023
4313698,8895262247,191616,4,Very happy with the service!,App Experience,Positive,20-03-2023
8162531,5138524153,7522036,3,The product met my expectations.,App Experience,Neutral,09-08-2023
8447553,9789995549,34567918,4,Items were in perfect condition.,App Experience,Positive,24-01-2024
9992406,7485459856,89784343,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,15-09-2023
2945788,4033626537,66943324,1,Taste was not as expected.,Customer Service,Negative,03-05-2023
2084296,9370915142,95372766,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,28-10-2023
7103274,7211325894,70976153,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,21-04-2023
6059980,3482827003,77869660,3,Delivery was late and I was unhappy.,Delivery,Negative,08-05-2023
4915026,6656246719,19180962,1,Very disappointed with the quality.,Product Quality,Negative,09-09-2024
6745359,6092663288,51341672,4,Great prices and fast delivery!,Delivery,Positive,28-09-2024
9780783,9346041594,77559557,4,Great prices and fast delivery!,Customer Service,Positive,08-06-2023
3900222,9105127475,87213891,3,"It was okay, nothing special.",Product Quality,Neutral,10-11-2023
3713853,6120818381,34768050,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,02-05-2024
2214877,5174370629,31156674,3,Customer service was not helpful.,App Experience,Negative,09-07-2024
718191,3244930036,67386193,1,Items were missing from my order.,Customer Service,Negative,15-05-2023
8580872,2976493998,820740,5,Very happy with the service!,Delivery,Positive,26-10-2024
7891894,7971593791,92209869,2,Product was damaged during delivery.,Product Quality,Negative,14-06-2023
6647320,4052544342,58214883,4,"Excellent quality, will buy again!",Product Quality,Positive,30-04-2024
1170860,6264003424,26863280,2,Taste was not as expected.,App Experience,Negative,03-08-2024
2137807,3436107152,64141971,2,Taste was not as expected.,Customer Service,Negative,04-04-2024
6265719,8546631319,10541231,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,30-10-2023
9500005,640960551,34237583,4,The product met my expectations.,App Experience,Neutral,09-06-2023
4497601,1141173434,5961261,2,The packaging was poor.,Product Quality,Negative,24-11-2023
1426176,528309380,52409516,4,"Overall good experience, thank you!",App Experience,Positive,30-04-2024
3300958,2387509904,63310076,3,The product met my expectations.,Product Quality,Neutral,26-07-2024
1137648,6791931269,38133873,1,Items were missing from my order.,App Experience,Negative,05-07-2024
9561520,4063689432,6025470,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,14-10-2023
9342158,1206887762,59909004,5,Customer service was very helpful.,Delivery,Positive,19-06-2024
3941682,6409437174,3399251,4,"Average experience, could improve.",Product Quality,Neutral,06-12-2023
4593552,1355164713,28995786,5,Highly recommended!,Product Quality,Positive,03-09-2023
5457202,2604772138,15144290,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,21-05-2024
6037486,5868093790,61618079,4,Great prices and fast delivery!,App Experience,Positive,06-04-2023
